Wall time,Step,Value
1730256335.6600266,71999,528.6361083984375
1730256352.820243,72399,528.6354370117188
1730256365.8688169,72799,528.6499633789062
1730256383.4938896,73199,528.638427734375
1730256396.6277454,73599,528.6704711914062
1730256409.490433,73999,528.676513671875
1730256426.3463626,74399,528.6550903320312
1730256439.20062,74799,528.6410522460938
1730256456.9824488,75199,528.638671875
1730256470.1006587,75599,528.6420288085938
1730256482.8337164,75999,528.66943359375
1730256499.6940846,76399,528.68701171875
1730256512.290522,76799,528.6594848632812
1730256529.9748406,77199,528.6640625
1730256542.652514,77599,528.6349487304688
1730256555.4243956,77999,528.642578125
1730256572.104535,78399,528.6455078125
1730256585.0773575,78799,528.6343994140625
1730256602.5985932,79199,528.62646484375
1730256615.488657,79599,528.6421508789062
1730256628.2465677,79999,528.65625
1730256644.8705242,80399,528.6625366210938
1730256658.9581754,80799,528.6576538085938
1730256676.075875,81199,528.6844482421875
1730256688.8633106,81599,528.6520385742188
1730256701.527484,81999,528.6469116210938
1730256718.8941765,82399,528.6451416015625
1730256731.7289472,82799,528.656005859375
1730256748.4172328,83199,528.668701171875
1730256761.1707182,83599,528.6439819335938
1730256774.0417738,83999,528.6298828125
1730256791.4145865,84399,528.6425170898438
1730256804.7799392,84799,528.6410522460938
1730256821.625568,85199,528.6336669921875
1730256834.9764247,85599,528.6201782226562
1730256848.100516,85999,528.5970458984375
1730256865.8259985,86399,528.577880859375
1730256878.6988075,86799,528.5797119140625
1730256895.7005148,87199,528.5925903320312
1730256909.486,87599,528.6035766601562
1730256922.499189,87999,528.6195678710938
1730256938.9766545,88399,528.614501953125
1730256951.7058392,88799,528.6322021484375
1730256969.1233056,89199,528.6246948242188
1730256982.1346283,89599,528.5966796875
1730256994.9144332,89999,528.5878295898438
1730257011.388874,90399,528.5987548828125
1730257024.1979363,90799,528.6441650390625
1730257041.7042766,91199,528.6444091796875
1730257054.5669072,91599,528.655029296875
1730257067.5054564,91999,528.6757202148438
1730257084.2980356,92399,528.6967163085938
1730257097.1996405,92799,528.6622924804688
1730257114.55776,93199,528.6664428710938
1730257128.2081375,93599,528.6726684570312
1730257141.0603497,93999,528.6832275390625
1730257157.868394,94399,528.6832275390625
1730257170.6792407,94799,528.7276611328125
1730257188.5092201,95199,528.7313232421875
1730257201.3110602,95599,528.725341796875
1730257214.4107409,95999,528.741943359375
1730257231.7058387,96399,528.7406005859375
1730257244.8162873,96799,528.7498779296875
1730257262.2435558,97199,528.7325439453125
1730257275.110068,97599,528.7593383789062
1730257288.2131996,97999,528.73681640625
1730257305.6887188,98399,528.7528076171875
1730257318.4736404,98799,528.7246704101562
1730257335.4862897,99199,528.7145385742188
1730257348.4485805,99599,528.6983032226562
1730257361.295829,99999,528.6995239257812
1730257379.1667833,100399,528.6778564453125
1730257392.1520488,100799,528.6420288085938
1730257409.0167089,101199,528.6250610351562
1730257422.7869482,101599,528.604248046875
1730257435.9135034,101999,528.572021484375
1730257452.786023,102399,528.5511474609375
1730257465.8475556,102799,528.587158203125
1730257484.0437784,103199,528.5689086914062
1730257497.4664576,103599,528.5588989257812
1730257510.8244383,103999,528.5435180664062
1730257528.1256917,104399,528.5261840820312
1730257542.2780905,104799,528.5060424804688
1730257559.6262295,105199,528.5259399414062
1730257573.1313581,105599,528.541259765625
1730257586.4328628,105999,528.515625
1730257604.7197783,106399,528.5223388671875
1730257618.025222,106799,528.546142578125
1730257635.8104937,107199,528.5424194335938
1730257649.6765194,107599,528.5137939453125
1730257662.9801564,107999,528.5159912109375
1730257680.1248667,108399,528.5095825195312
1730257693.5427203,108799,528.5230102539062
1730257711.9019227,109199,528.5192260742188
1730257725.5275588,109599,528.5359497070312
1730257738.7877843,109999,528.5289306640625
1730257757.2590768,110399,528.55078125
1730257770.456463,110799,528.565673828125
1730257787.7671297,111199,528.5718994140625
1730257800.6318157,111599,528.5906372070312
1730257813.5452275,111999,528.5746459960938
1730257831.0066636,112399,528.5908203125
1730257843.9539654,112799,528.6106567382812
1730257861.0588272,113199,528.6357421875
1730257874.1846814,113599,528.6555786132812
1730257887.5265653,113999,528.668701171875
1730257904.3361235,114399,528.6944580078125
1730257917.4945178,114799,528.698974609375
1730257935.18926,115199,528.71923828125
1730257947.9925334,115599,528.7410888671875
1730257960.8542244,115999,528.7452392578125
1730257977.8601518,116399,528.7477416992188
1730257990.786656,116799,528.7172241210938
1730258008.4958355,117199,528.724853515625
1730258021.4682412,117599,528.7279663085938
1730258034.4954677,117999,528.7492065429688
1730258051.1574888,118399,528.7459106445312
1730258063.963339,118799,528.7593383789062
1730258082.1030805,119199,528.7820434570312
1730258094.825643,119599,528.8008422851562
1730258107.4942436,119999,528.804931640625
1730258124.4037638,120399,528.7894897460938
1730258137.982095,120799,528.747802734375
1730258154.5988672,121199,528.734130859375
1730258167.538453,121599,528.7637329101562
1730258180.0959442,121999,528.787109375
1730258197.601824,122399,528.759033203125
1730258210.277402,122799,528.716796875
1730258227.0180323,123199,528.6970825195312
1730258239.820444,123599,528.6732177734375
1730258252.6087558,123999,528.6799926757812
1730258270.0962558,124399,528.66552734375
1730258282.9549851,124799,528.654296875
1730258299.93388,125199,528.6228637695312
1730258312.8667727,125599,528.5997924804688
1730258326.1432552,125999,528.6239013671875
1730258343.870068,126399,528.610595703125
1730258357.2175226,126799,528.6599731445312
1730258375.765689,127199,528.6704711914062
1730258389.0707765,127599,528.6392211914062
1730258402.2407026,127999,528.612060546875
1730258418.9879336,128399,528.62451171875
1730258431.8900323,128799,528.6190185546875
1730258449.5698874,129199,528.60302734375
1730258462.7856848,129599,528.6071166992188
1730258475.7620816,129999,528.616943359375
1730258492.5226667,130399,528.6243896484375
1730258505.360983,130799,528.650146484375
1730258523.1140833,131199,528.671630859375
1730258536.0589309,131599,528.6828002929688
1730258548.9829683,131999,528.657470703125
1730258566.4517748,132399,528.6898193359375
