Wall time,Step,Value
1730232714.962947,87199,682.6484985351562
1730232731.4344842,87599,682.91357421875
1730232747.610213,87999,683.0308227539062
1730232770.3059824,88399,682.9755249023438
1730232787.589761,88799,683.2879028320312
1730232809.7585406,89199,683.4395141601562
1730232827.268709,89599,683.49853515625
1730232844.8997192,89999,682.9313354492188
1730232866.7550197,90399,682.2719116210938
1730232882.6716657,90799,682.3098754882812
1730232905.4406927,91199,682.6776733398438
1730232922.4673061,91599,682.881103515625
1730232941.1648242,91999,682.9834594726562
1730232965.2154443,92399,683.4046630859375
1730232983.5065858,92799,683.2601318359375
1730233005.923024,93199,683.6439208984375
1730233024.2718089,93599,683.7780151367188
1730233041.4218538,93999,684.0487670898438
1730233065.7379236,94399,684.3236694335938
1730233084.5654063,94799,684.2342529296875
1730233106.6228044,95199,684.410888671875
1730233123.0140896,95599,684.4913330078125
1730233139.0115685,95999,684.5748901367188
1730233165.6360545,96399,684.7245483398438
1730233183.3698905,96799,684.7637329101562
1730233207.417689,97199,684.5524291992188
1730233227.3591886,97599,684.392578125
1730233245.1249812,97999,683.2535400390625
1730233270.410198,98399,682.7298583984375
1730233288.4447083,98799,682.0763549804688
1730233311.3114338,99199,682.4656372070312
1730233327.6645253,99599,682.5113525390625
1730233344.9774513,99999,683.3412475585938
1730233367.0899386,100399,684.41796875
1730233384.0460413,100799,684.6427612304688
1730233405.964375,101199,684.9254150390625
1730233423.6290095,101599,684.6505126953125
1730233441.061598,101999,684.37841796875
1730233463.7948234,102399,684.3441772460938
1730233482.6781719,102799,684.3084716796875
1730233507.0433047,103199,684.1256713867188
1730233526.268759,103599,684.0269775390625
1730233543.7882543,103999,683.8043212890625
1730233566.7563255,104399,683.7666015625
1730233584.2370842,104799,683.5877685546875
1730233606.4575849,105199,683.5264282226562
1730233622.9686747,105599,683.5519409179688
1730233639.8889976,105999,683.5633544921875
1730233660.9741633,106399,683.8394775390625
1730233676.5302777,106799,683.7484130859375
1730233699.260319,107199,684.18115234375
1730233717.1314428,107599,684.148193359375
1730233733.2730405,107999,685.3870239257812
1730233753.2792253,108399,686.2322998046875
1730233768.3728385,108799,686.3746337890625
1730233788.9183278,109199,686.1802368164062
1730233804.00428,109599,685.9808349609375
1730233819.056242,109999,685.97998046875
1730233838.865993,110399,685.8679809570312
1730233854.3164234,110799,685.2678833007812
1730233874.9093227,111199,684.2823486328125
1730233889.9763024,111599,684.00439453125
1730233904.988702,111999,683.461669921875
1730233928.8593395,112399,683.19873046875
1730233947.4146385,112799,683.0728149414062
1730233976.046083,113199,682.7196044921875
1730233995.67561,113599,682.827880859375
1730234013.2850835,113999,682.9484252929688
1730234033.511839,114399,683.1282348632812
1730234052.1338089,114799,683.3855590820312
1730234073.0569704,115199,683.3716430664062
1730234090.0194259,115599,683.4472045898438
1730234105.8074105,115999,683.6919555664062
1730234126.5357974,116399,683.7581787109375
1730234142.8975463,116799,683.8589477539062
1730234165.813099,117199,683.8982543945312
1730234182.975928,117599,684.046875
1730234199.3902497,117999,683.985595703125
1730234220.2144933,118399,684.1542358398438
1730234236.8311183,118799,684.5783081054688
1730234260.711784,119199,684.7329711914062
1730234282.56184,119599,684.78271484375
1730234302.717508,119999,685.0089721679688
1730234325.8112075,120399,685.229248046875
1730234343.7993786,120799,685.86669921875
1730234369.0193186,121199,686.7625122070312
1730234388.6311123,121599,687.1425170898438
1730234407.2417424,121999,688.1592407226562
1730234433.2804184,122399,688.7279663085938
1730234450.2096941,122799,689.2149047851562
1730234472.5645592,123199,689.55615234375
1730234488.3459702,123599,689.63330078125
1730234507.0538769,123999,689.7417602539062
1730234529.1956468,124399,689.478759765625
1730234545.5726683,124799,689.2933349609375
1730234566.5388122,125199,689.1058959960938
1730234583.294805,125599,689.1355590820312
1730234600.1293116,125999,688.8193969726562
1730234620.7127388,126399,688.4346313476562
1730234637.8118963,126799,688.0799560546875
1730234657.824785,127199,687.5634155273438
1730234674.4190407,127599,687.7733154296875
1730234690.5062842,127999,687.95751953125
1730234711.27296,128399,687.6484375
1730234726.6503682,128799,687.926513671875
1730234747.6148221,129199,687.973876953125
1730234765.1362226,129599,688.1844482421875
1730234782.989412,129999,687.7637329101562
1730234806.587351,130399,687.6908569335938
1730234824.4486933,130799,687.4498291015625
1730234848.3499627,131199,687.5010986328125
1730234865.5830374,131599,687.6920166015625
1730234881.2373683,131999,687.5331420898438
1730234902.026625,132399,687.2220458984375
1730234917.5823772,132799,687.0145874023438
1730234938.4185183,133199,687.2577514648438
1730234954.576953,133599,687.2544555664062
1730234971.451264,133999,687.3671264648438
1730234991.1254442,134399,687.6419677734375
1730235011.4813051,134799,688.1063232421875
1730235038.447033,135199,688.5361328125
1730235057.3070776,135599,688.6293334960938
1730235072.1620257,135999,689.1980590820312
1730235091.5779784,136399,689.8212890625
1730235106.3929224,136799,690.56005859375
1730235125.1905947,137199,691.133544921875
1730235140.6612477,137599,691.1760864257812
1730235155.3876643,137999,691.31494140625
1730235175.0574045,138399,691.5567016601562
1730235189.756705,138799,691.6537475585938
1730235208.5787914,139199,691.614501953125
1730235225.2369037,139599,691.7465209960938
1730235240.118617,139999,692.3231201171875
1730235260.6094277,140399,692.1920776367188
1730235276.1039393,140799,692.5284423828125
1730235299.0268102,141199,692.340087890625
1730235316.3472016,141599,692.40478515625
1730235334.3027215,141999,691.9020385742188
1730235356.5941133,142399,691.55908203125
1730235373.1751897,142799,691.6066284179688
1730235394.32055,143199,691.2211303710938
1730235410.184325,143599,691.5053100585938
1730235426.9875438,143999,691.4207763671875
1730235448.885838,144399,691.1957397460938
1730235465.3769608,144799,691.3030395507812
1730235486.7370837,145199,691.234375
1730235502.2080126,145599,691.4652709960938
1730235517.7922008,145999,691.3934326171875
1730235538.3268833,146399,691.37353515625
1730235553.286965,146799,691.3345336914062
1730235573.2900465,147199,691.3408203125
1730235588.2392802,147599,691.3928833007812
1730235606.1393728,147999,691.2947387695312
1730235629.6673875,148399,691.2491455078125
1730235646.6308446,148799,690.9322509765625
1730235669.581821,149199,691.0609130859375
1730235688.6827195,149599,691.0765380859375
1730235705.9270122,149999,690.9937744140625
1730235726.8422651,150399,691.1823120117188
1730235742.8538911,150799,691.3019409179688
1730235763.7387083,151199,691.6654663085938
1730235780.436233,151599,691.703857421875
1730235796.9903529,151999,692.4945068359375
1730235817.5264833,152399,693.3130493164062
1730235833.927653,152799,693.6011352539062
1730235854.0063028,153199,693.98974609375
1730235869.241209,153599,693.9059448242188
1730235884.4846814,153999,694.037109375
1730235904.5132015,154399,694.332275390625
1730235919.7241735,154799,694.3408813476562
1730235940.2915695,155199,694.552978515625
1730235957.9121842,155599,694.6650390625
1730235974.017315,155999,694.709716796875
1730235994.6997828,156399,694.6902465820312
1730236010.6878653,156799,694.7132568359375
1730236029.5264046,157199,694.9396362304688
1730236045.2146473,157599,695.0096435546875
1730236060.1800754,157999,695.1102294921875
1730236079.5375686,158399,694.8533935546875
1730236094.6343324,158799,694.7638549804688
1730236113.4756756,159199,694.126220703125
1730236129.546596,159599,694.2002563476562
1730236144.3052828,159999,693.5902099609375
1730236164.0077767,160399,693.2075805664062
1730236178.834075,160799,692.765625
1730236197.4321456,161199,692.4359130859375
1730236212.886483,161599,692.5145263671875
1730236227.4658318,161999,692.5099487304688
1730236247.3257732,162399,692.4044189453125
1730236262.552967,162799,692.4461669921875
1730236281.6742325,163199,692.3403930664062
1730236297.021117,163599,692.4260864257812
1730236311.7782512,163999,692.557861328125
1730236331.2469146,164399,692.7076416015625
1730236346.1086287,164799,692.6734619140625
1730236365.5986462,165199,692.5081787109375
1730236380.7682424,165599,692.34912109375
1730236395.510558,165999,692.3385620117188
1730236415.050447,166399,692.2196655273438
1730236429.8604264,166799,692.2364501953125
1730236449.5138788,167199,692.2033081054688
1730236464.3532214,167599,692.2200927734375
1730236478.9984522,167999,692.38720703125
1730236499.267425,168399,692.8992919921875
1730236514.1055171,168799,693.3253784179688
1730236533.7808902,169199,694.1378173828125
1730236548.5968676,169599,694.1618041992188
1730236563.3993359,169999,694.8121337890625
1730236583.0706253,170399,695.3417358398438
1730236597.8646615,170799,695.8837890625
1730236617.4810846,171199,696.2496948242188
1730236632.3468535,171599,696.3150024414062
1730236647.3158848,171999,696.3285522460938
1730236667.0546508,172399,696.4710693359375
1730236681.8896737,172799,696.5094604492188
1730236701.6582348,173199,696.561279296875
1730236716.4753423,173599,696.5601806640625
1730236731.155845,173999,696.4548950195312
1730236750.6914937,174399,696.5586547851562
1730236765.6231034,174799,696.309326171875
1730236785.5505638,175199,696.0538940429688
1730236800.468432,175599,696.2450561523438
1730236815.2110488,175999,696.1212768554688
1730236834.6334116,176399,696.2699584960938
1730236849.7781246,176799,696.0184326171875
1730236869.7251358,177199,695.5372314453125
1730236884.3697436,177599,695.658935546875
1730236899.0643861,177999,695.7764892578125
1730236918.308461,178399,695.6605834960938
1730236933.0938668,178799,695.7393188476562
1730236952.8284562,179199,695.7000732421875
1730236967.4522831,179599,695.895751953125
1730236982.4246297,179999,696.014892578125
1730237001.7860286,180399,695.7633056640625
1730237016.5313263,180799,695.8955078125
1730237036.1003115,181199,695.8209838867188
1730237050.8683898,181599,695.9922485351562
1730237065.5778039,181999,695.8080444335938
1730237084.963687,182399,695.6309814453125
1730237099.586456,182799,695.7903442382812
1730237119.0011425,183199,695.945068359375
1730237133.8364666,183599,696.077392578125
1730237148.4470868,183999,696.1765747070312
1730237168.3005393,184399,696.0091552734375
1730237182.8537047,184799,696.3338623046875
1730237202.1583385,185199,696.694580078125
1730237217.219609,185599,696.8585205078125
1730237232.3604214,185999,697.0442504882812
1730237252.300719,186399,697.0805053710938
1730237267.8732595,186799,697.5584106445312
1730237287.869823,187199,698.2003784179688
1730237302.6993208,187599,698.3441772460938
1730237317.5619848,187999,698.2371826171875
1730237336.6442819,188399,698.0991821289062
1730237351.4895468,188799,698.044921875
1730237371.0853987,189199,698.2008666992188
1730237385.668565,189599,698.299560546875
1730237401.0119193,189999,698.4935302734375
1730237420.2282093,190399,698.7537231445312
1730237434.8431463,190799,698.3997192382812
1730237454.3287969,191199,698.1748046875
1730237469.209962,191599,698.2713623046875
1730237483.7990022,191999,698.3583374023438
1730237502.9777224,192399,698.1638793945312
1730237517.55903,192799,697.8866577148438
1730237537.1164725,193199,698.1665649414062
1730237551.7888234,193599,698.3650512695312
1730237566.243687,193999,698.5651245117188
1730237586.2956078,194399,698.7479858398438
1730237600.977967,194799,699.0889892578125
1730237621.2216086,195199,699.2999877929688
1730237636.3992038,195599,699.2459106445312
1730237651.7635174,195999,699.3722534179688
1730237670.507659,196399,699.4230346679688
1730237685.029601,196799,699.705322265625
1730237704.471981,197199,699.7913208007812
1730237719.2111406,197599,699.8935546875
1730237733.8624482,197999,697.8350219726562
1730237753.2038743,198399,697.1867065429688
1730237768.3564951,198799,696.17822265625
1730237787.7211587,199199,696.0367431640625
1730237802.5520127,199599,695.89453125
1730237817.1948118,199999,695.772216796875
1730237836.5645058,200399,695.771484375
1730237851.746397,200799,696.3795776367188
1730237872.446521,201199,696.0776977539062
1730237888.1631396,201599,696.1238403320312
1730237904.0081506,201999,696.5408325195312
1730237922.967005,202399,696.8807983398438
1730237938.8871763,202799,697.4066162109375
1730237957.876175,203199,697.2821044921875
